activity_id,assay_chembl_id,assay_description,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,type,units,uo_units,value,activity_label
447819,CHEMBL841662,Inhibition of TNF alpha synthesis in human monocytes,COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1CCCCCc1ccccc1,,,CHEMBL1132750,Bioorg Med Chem Lett,2000,CHEMBL419814,,CHEMBL419814,6.99,127278,=,1,1,=,,IC50,nM,103.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,103.0,1
347803,CHEMBL700565,Compound was evaluated for GROalpha-mediated calcium mobilization in human polymorphonuclear neutrophils(PMNs),N#Cc1ccc(NC(=O)Nc2ccccc2)c(O)c1,,,CHEMBL1149089,J Med Chem,2004,CHEMBL25573,,CHEMBL25573,6.92,36906,=,1,1,=,,IC50,nM,120.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,120.0,1
25108192,CHEMBL5264045,Immunosuppressive activity in human T cell,C#CCN(Cc1ccc2nc(C)[nH]c(=O)c2c1)c1ccc(C(=O)N[C@@H](C[C@@H](F)C(=O)O)C(=O)O)cc1,,,CHEMBL5260833,Eur J Med Chem,2018,CHEMBL5288767,,CHEMBL5288767,8.25,3938449,=,1,1,=,,IC50,nM,5.67,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,5.67,0
1274180,CHEMBL729969,Inhibitory activity against proliferation of human microvascular endothelial cell,CC(C)SCC[C@@H](N)[C@H](O)C(=O)NNC(=O)c1cccc(Cl)c1,,,CHEMBL1146676,Bioorg Med Chem Lett,2004,CHEMBL352764,,CHEMBL352764,7.0,335132,=,1,1,=,,IC50,nM,100.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,100.0,1
36016,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCCCC5)CC4)ccc3[nH]c-2n1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203033,,CHEMBL109399,10.77,208545,=,1,1,=,,IC50,nM,0.017,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.017,0
1025038,CHEMBL696992,In vitro inhibition of human gel-filtered platelets,O=C(O)CCNC(=O)CN1CCc2ccc(N3CCNCC3)cc2C1=O,,,CHEMBL1129398,J Med Chem,1996,CHEMBL58152,,CHEMBL58152,6.85,273384,=,1,1,=,,IC50,nM,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,140.0,1
71163,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(CC2CCCCC2)CC1,,,CHEMBL1126868,J Med Chem,1993,CHEMBL1203019,,CHEMBL111108,10.14,208536,=,1,1,=,,IC50,nM,0.072,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.072,0
612122,CHEMBL702141,Inhibition of human vascular smooth muscle proliferation was determined,O=C(NCc1ccccc1)N[C@@H](CCC(=O)N1CCN(c2cccc(NC3=NCCCN3)c2)CC1)C(=O)O,,,CHEMBL1146737,Bioorg Med Chem Lett,2004,CHEMBL315956,,CHEMBL315956,,155710,>,1,1,>,,IC50,nM,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,10.0,0
39583,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,CC(C)CN1CCC(n2nnnc2CCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126868,J Med Chem,1993,CHEMBL1203042,,CHEMBL111547,,208558,=,1,1,=,,IC50,nM,0.009,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.009,0
225658,CHEMBL699168,Inhibition of 10 uM ADP induced aggregation in human gel filtered platelets in the presence fibrinogen and aspirin.,N=C(N)c1ccc(-c2ccc([C@H]3CC[C@](O)(CC(=O)O)CC3)cc2)cc1,,,CHEMBL1127402,J Med Chem,1994,CHEMBL126386,,CHEMBL126386,7.89,242187,=,1,1,=,,IC50,nM,13.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,13.0,0
548930,CHEMBL697915,"Compound was tested for inhibition of U-46,619 induced aggregation of human platelets",O=C(O)CCc1cccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,,,CHEMBL1130822,Bioorg Med Chem Lett,1998,CHEMBL29374,,CHEMBL29374,6.96,43484,=,1,1,=,,IC50,nM,110.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.11,1
832456,CHEMBL856201,In vitro inhibition of LTB4 biosynthesis in Ca++ ionophore activated human polymorphonuclear (HPMN) leukocytes.,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(CCc3ccc4ccccc4n3)cc12,,,CHEMBL1131844,Bioorg Med Chem Lett,1999,CHEMBL81904,,CHEMBL81904,8.4,140808,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,4.0,0
315142,CHEMBL699152,In vitro inhibition of ADP-induced human platelet aggregation.,CS(=O)(=O)N[C@@H](CNC(=O)c1ccc2c(c1)C(=O)N(CCC1CCNCC1)C2)C(=O)O,,,CHEMBL1129711,Bioorg Med Chem Lett,1996,CHEMBL82862,,CHEMBL82862,7.85,151584,=,1,1,=,,IC50,nM,14.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,14.0,0
920645,CHEMBL821741,In vitro cytotoxicity in Human ovary tumor cells,O=[N+]([O-])c1ccc(/N=N/c2c3ccccc3c(O)c3c(O)c(O)ccc23)c([N+](=O)[O-])c1,,,CHEMBL1145129,J Med Chem,2003,CHEMBL141759,,CHEMBL141759,,272368,>,1,1,>,,IC50,ug.mL-1,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,10.0,0
933995,CHEMBL821742,"In vitro cytotoxicity in Human ovary tumor cells; (3+/-3, 4.2+/-4)",O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1,,,CHEMBL1145129,J Med Chem,2003,CHEMBL307697,SIVIFENE,CHEMBL307697,,272352,=,1,1,=,,IC50,ug.mL-1,12.3,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,12.3,0
307221,CHEMBL699152,In vitro inhibition of ADP-induced human platelet aggregation.,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,,,CHEMBL1129711,Bioorg Med Chem Lett,1996,CHEMBL916,TIROFIBAN,CHEMBL916,7.96,151567,=,1,1,=,,IC50,nM,11.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,11.0,0
341158,CHEMBL763819,Inhibition of collagen-induced platelet aggregation at the Conc. of 0.1 uM.,O=C(O)CCNC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1,,,CHEMBL1128350,J Med Chem,1995,CHEMBL289432,,CHEMBL289432,6.85,65640,=,1,1,=,,IC50,nM,140.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.14,1
817245,CHEMBL823523,Compound was tested for its ability to inhibit calcium influx in human U937 cells,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1[C@@H](O)c2cc(/C=C/c3ccc4ccc(Cl)cc4n3)ccc2OC1(C)C,,,CHEMBL1130713,Bioorg Med Chem Lett,1998,CHEMBL331884,,CHEMBL331884,9.7,226802,=,1,1,=,,IC50,nM,0.2,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.0002,0
495594,CHEMBL699613,Tested for the ability to inhibit Leukotriene B4 (LTB4) induced degranulation.,CCCc1c(OCCCOc2ccc(-c3cscn3)c(OC)c2CCC)ccc2c1OC(CCC(=O)O)CC2,,,CHEMBL1128264,J Med Chem,1995,CHEMBL436047,,CHEMBL436047,7.16,335060,=,1,1,=,,IC50,nM,70.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,70.0,1
585339,CHEMBL759885,"Inhibitory activity against platelet aggregation, induced by arachidonic acid in human platelet rich plasma",O=C(O)CCc1ccccc1CC1C2CCC(O2)C1c1nc(C(=O)Nc2ccccc2)co1,,,CHEMBL1126688,J Med Chem,1993,CHEMBL280605,,CHEMBL280605,7.92,47517,=,1,1,=,,IC50,nM,12.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,I50,nM,UO_0000065,12.0,0
915780,CHEMBL821741,In vitro cytotoxicity in Human ovary tumor cells,O=[N+]([O-])c1ccc(NN=C(c2ccccc2)c2ccccc2)c([N+](=O)[O-])c1,,,CHEMBL1145129,J Med Chem,2003,CHEMBL115816,,CHEMBL115816,,272353,>,1,1,>,,IC50,ug.mL-1,10.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,ug ml-1,UO_0000274,10.0,0
1406034,CHEMBL834790,Inhibitory concentration against gel filtered platelet aggregation induced by alpha thrombin,CN[C@@H](C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1)c1ccccc1,,,CHEMBL1142732,J Med Chem,2005,CHEMBL368960,,CHEMBL368960,7.77,361130,=,1,1,=,,IC50,nM,17.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,17.0,0
752007,CHEMBL701818,Inhibition of human mixed lymphocyte response (MLR),CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)Nc4ccncc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,CHEMBL1131619,J Med Chem,1998,CHEMBL295372,,CHEMBL295372,9.8,83916,=,1,1,=,,IC50,nM,0.16,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.16,0
943036,CHEMBL695826,Inhibitory activity against human concanavalin-A proliferation assay,CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C(\C)[C@H](N(O)C(=O)Oc3ccccc3)C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)CC[C@H]1O,,,CHEMBL1133206,Bioorg Med Chem Lett,2000,CHEMBL411334,,CHEMBL411334,6.77,46568,=,1,1,=,,IC50,nM,170.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,170.0,1
1401209,CHEMBL834299,In vitro metabolic stability of compound was tested in human liver microsomes,CCc1cc2cc(C(=O)C3CCC(OC)CC3)ccc2nc1Cl,,,CHEMBL1144351,J Med Chem,2005,CHEMBL178592,,CHEMBL178592,7.32,360249,=,1,1,=,,IC50,nM,48.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,48.0,1
352596,CHEMBL841401,Inhibitory activity against LPS-stimulated IL-1 beta release from human monocytes,CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1C(C)(C)C(=O)CC[C@]12C,,,CHEMBL1130726,Bioorg Med Chem Lett,1998,CHEMBL121583,,CHEMBL121583,6.7,230958,=,1,1,=,,IC50,nM,200.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,200.0,1
649989,CHEMBL767676,Test inhibition of LTB4 production in human peripheral blood polymorphonuclear leukocytes (HPMN),COc1cccc(-c2c3c(cc4cc(OCc5cccc(C6(O)CCOCC6)c5)ccc24)C(=O)OC3)c1,,,CHEMBL1129067,J Med Chem,1996,CHEMBL434057,,CHEMBL434057,8.4,245880,=,1,1,=,,IC50,nM,4.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,4.0,0
376748,CHEMBL841401,Inhibitory activity against LPS-stimulated IL-1 beta release from human monocytes,COc1cc2c(c(C)c1OC)C=CC1=C(C)C(=O)CCC12C,,,CHEMBL1130726,Bioorg Med Chem Lett,1998,CHEMBL121164,,CHEMBL121164,10.0,230949,=,1,1,=,,IC50,nM,0.1,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.1,0
507428,CHEMBL696990,In vitro ability to inhibit the aggregation of ADP-stimulated human platelets,O=C(O)CN1CCC2(CCC(C(=O)N3CCN(c4ccncc4)CC3)CC2)CC1,,,CHEMBL1134062,Bioorg Med Chem Lett,2001,CHEMBL280622,,CHEMBL280622,6.93,33885,=,1,1,=,,IC50,nM,117.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,uM,UO_0000065,0.117,1
796525,CHEMBL701437,Inhibition of calcium ionophore (A-23187) stimulated leukotriene B4 (LTB4) formation in human neutrophils at 390 nM,OC(c1ccc(OCc2ccc3ccccc3n2)cc1)c1ccc(OCc2ccc3ccccc3n2)cc1,,,CHEMBL1133442,J Med Chem,2000,CHEMBL114449,,CHEMBL114449,6.77,212798,=,1,1,=,,IC50,nM,170.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,170.0,1
121690,CHEMBL733698,Inhibition of LPS-stimulated TNF-alpha production in monocyte cells,O=C1NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc2N1c1c(Cl)cccc1Cl,,,CHEMBL1136271,Bioorg Med Chem Lett,2003,CHEMBL94417,,CHEMBL94417,8.11,174909,=,1,1,=,,IC50,nM,7.8,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,7.8,0
1032326,CHEMBL842236,Compound was tested for inhibitory activity against leukotriene B4 induced neutrophil chemotaxis,CCCc1c(OCCCOc2ccc(C(=O)NC)c(OC)c2CCC)ccc2c1OC(C(=O)O)CC2,,,CHEMBL1150529,Bioorg Med Chem Lett,1994,CHEMBL167804,,CHEMBL167804,8.89,329429,=,1,1,=,,IC50,nM,1.3,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,1.3,0
703401,CHEMBL844625,Inhibitory activity against Leukotriene (LTB4) biosynthesis in isolated human polymorphonuclear cells (PMNs),Oc1cc2c(cc1CCCOc1ccc(Cl)cc1)OCC2,,,CHEMBL1124454,J Med Chem,1989,CHEMBL7351,,CHEMBL7351,7.26,2345,=,1,1,=,,IC50,nM,55.0,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,55.0,1
44392,CHEMBL763979,Inhibition of human platelet aggregation induced by ADP after 3 min incubation with platelet rich plasma,Cl.Oc1nc2cc3cc(OCCCc4nnnn4C4CCN(CC5CCCC5)CC4)ccc3[nH]c-2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1126868,J Med Chem,1993,CHEMBL1203027,,CHEMBL113055,,208546,=,1,1,=,,IC50,nM,0.009,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.009,0
741855,CHEMBL701818,Inhibition of human mixed lymphocyte response (MLR),CCOC(=O)CO[C@@H]1CCC(/C=C(\C)[C@H]2OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@]3(O)O[C@H]([C@@H](OC)C[C@@H](C)C/C(C)=C/[C@@H](CC)C(=O)C[C@H](O)[C@H]2C)[C@@H](OC)C[C@H]3C)C[C@H]1OC,,,CHEMBL1131619,J Med Chem,1998,CHEMBL299146,,CHEMBL299146,9.04,83903,=,1,1,=,,IC50,nM,0.91,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.91,0
728212,CHEMBL701818,Inhibition of human mixed lymphocyte response (MLR),CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OCC(=O)Nc4ccc(OC)cc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,,,CHEMBL1131619,J Med Chem,1998,CHEMBL266263,,CHEMBL266263,10.4,83912,=,1,1,=,,IC50,nM,0.04,CHEMBL372,Homo sapiens,Homo sapiens,9606,IC50,nM,UO_0000065,0.04,0
